StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Q2,Q3,Q5,Q6,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_6_TEXT,Q11,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q20_First Click,Q20_Last Click,Q20_Page Submit,Q20_Click Count,Q22_First Click,Q22_Last Click,Q22_Page Submit,Q22_Click Count,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q26_First Click,Q26_Last Click,Q26_Page Submit,Q26_Click Count,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28_1,Q28_2,Q28_3,Q28_4,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q29_11,Q29_12,Q29_13,Q29_14,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q31,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q33,Q34,Q35,Q_DuplicateRespondentStatus,Q_BallotBoxStuffing,opp,QPMID,gc,term,tg,Q_TotalDuration,PS,SVID,supplier_id,_os_api_transaction_id,Weight,GenPopWeight,age_group,race,2nd_order,pureSpectrumRedirectUrl,pureSpectrumSignatureValue
07-05-2026 07:58,07-05-2026 08:10,IP Address,100,667,TRUE,07-05-2026 08:10,R_1tzGc1FRqsWPogF,anonymous,EN,,Yes,Yes,1946,Female,Some college,West,Yes,,,,,White,,,"$80,000 to $89,999",2,Moderately interested4,5,Moderately interested4,5,2,No attention at all1,3,5,A moderate amount of attention4,A moderate amount of attention4,No attention at all1,5,Somewhat like me4,5,Somewhat like me4,Somewhat like me4,6,Somewhat like me4,Somewhat like me4,5,3,Somewhat like me4,3,6,3,Somewhat like me4,Likely true,Don't know,Likely false,Don't know,Don't know,Likely true,Likely true,Likely true,Likely true,Likely true,Likely true,,0,0,25.889,0,,,,,,,,,,,,,5,5,5,5,5,Somewhat4,5,Somewhat4,Not at all1,Not at all1,6,5,6,6,5,Somewhat likely4,Somewhat likely4,2,5,Somewhat likely4,Somewhat likely4,Somewhat likely4,Somewhat likely4,5,5,5,5,Very likely7,,,,,,,,,,,,,,6,liberal,liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,667,,49454771,79,6TJ04cK0airnQhDlfACcyB,0.623090877,0.723663935,55+,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6TJ04cK0airnQhDlfACcyB&ps_hash=3b6ca429742a5cbed6e9e732c90e71237fd59a93,3b6ca429742a5cbed6e9e732c90e71237fd59a93
07-05-2026 08:01,07-05-2026 08:10,IP Address,100,560,TRUE,07-05-2026 08:10,R_7eO47fYksSAhoC5,anonymous,EN,,Yes,Yes,1999,Female,Some college,Northeast,Yes,,,,,White,,,"$100,000 to $149,999",Moderately interested4,6,6,6,5,3,5,5,5,5,5,A moderate amount of attention4,5,Somewhat like me4,5,5,5,A lot like me7,5,5,5,5,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Likely true,Likely true,Likely true,Likely true,Likely false,Likely true,Likely true,Likely true,Likely true,Likely true,Likely true,Likely true,,,,,4.761,15.694,22.07,4,,,,,,,,,5,5,5,5,5,5,5,Somewhat4,3,3,4,4,4,4,5,5,6,5,5,5,5,5,5,5,6,6,5,Very likely7,,,,,,,,,,,,,,4 - A moderate amount of guidance,liberal,liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,560,,49454771,2904,2xkuJ5OQUAEF2ByJuEJj9d,0.623090877,0.723663935,18-34,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2xkuJ5OQUAEF2ByJuEJj9d&ps_hash=97bac3006f107ca0b7b5c48c0b144039d99cd7eb,97bac3006f107ca0b7b5c48c0b144039d99cd7eb
07-05-2026 08:05,07-05-2026 08:10,IP Address,100,304,TRUE,07-05-2026 08:10,R_5Cm41hmREmI4pu2,anonymous,EN,,Yes,Yes,1989,Female,High school graduate,South,Yes,,,,,White,,,"$50,000 to $59,999",3,3,Moderately interested4,6,5,3,3,A moderate amount of attention4,3,5,5,2,5,Somewhat like me4,6,5,Somewhat like me4,5,5,3,5,5,5,3,Somewhat like me4,5,6,Likely true,Likely false,Likely true,Likely true,Likely true,Definitely false,Definitely true,Definitely true,Likely true,Likely true,Likely true,Likely false,,,,,0,0,20.878,0,,,,,,,,,6,6,6,6,Somewhat4,5,6,3,Not at all1,Not at all1,6,6,6,6,Somewhat likely4,Somewhat likely4,Somewhat likely4,3,Somewhat likely4,3,3,3,3,3,Somewhat likely4,5,3,Very likely7,,,,,,,,,,,,,,1 - No guidance at all,moderate,somewhat conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,304,,49454771,655,2Sm84QasNpd5SEUl2b0YuY,0.623090877,0.723663935,35-54,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2Sm84QasNpd5SEUl2b0YuY&ps_hash=885c61b7fb2b7f0e38e9fec742228487b125b612,885c61b7fb2b7f0e38e9fec742228487b125b612
07-05-2026 07:59,07-05-2026 08:10,IP Address,100,679,TRUE,07-05-2026 08:10,R_5aXmQdA1BrkX8vI,anonymous,EN,,Yes,Yes,1974,Male,High school graduate,Midwest,Yes,,,,,White,,,"$20,000 to $29,999",Moderately interested4,Not at all interested1,2,2,Moderately interested4,Moderately interested4,No attention at all1,No attention at all1,No attention at all1,No attention at all1,No attention at all1,No attention at all1,Somewhat like me4,Somewhat like me4,3,Somewhat like me4,3,Somewhat like me4,3,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,6,2,Somewhat like me4,Somewhat like me4,Likely true,Likely true,Definitely false,Definitely false,Don't know,Definitely true,Likely true,Definitely true,Likely true,Likely true,Definitely true,,,,,,,,,,,,,,14.708,14.708,22.042,1,Somewhat4,Somewhat4,Somewhat4,3,Somewhat4,3,2,2,2,2,4,2,3,2,,,,,,,,,,,,,,,5,Neither agree nor disagree4,3,Neither agree nor disagree4,3,Strongly agree7,4 - The risks and benefits are about equal,5,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,1 - No guidance at all,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,679,,49454771,2904,0J9NBawNFhkyXChNx9s0o5,0.623090877,0.723663935,35-54,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0J9NBawNFhkyXChNx9s0o5&ps_hash=19db7961eba866c02da4229dd7329878ba88c152,19db7961eba866c02da4229dd7329878ba88c152
07-05-2026 08:00,07-05-2026 08:12,IP Address,100,673,TRUE,07-05-2026 08:12,R_12XRtShvFxBLCal,anonymous,EN,,Yes,Yes,1979,Male,High school graduate,Northeast,Yes,,,,,,Other,Hispanic ,"$50,000 to $59,999",Not at all interested1,Moderately interested4,Not at all interested1,Moderately interested4,Not at all interested1,Not at all interested1,A moderate amount of attention4,A moderate amount of attention4,2,A moderate amount of attention4,No attention at all1,No attention at all1,A lot like me7,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,A lot like me7,Likely false,Likely false,Likely true,Likely false,Likely false,Likely true,Likely true,Likely false,Likely false,Likely false,Likely true,Likely true,,,,,,,,,,,,,7.943,14.217,22.965,8,Somewhat4,Somewhat4,Somewhat4,Somewhat4,Somewhat4,2,Somewhat4,Somewhat4,Not at all1,Not at all1,6,6,6,7,,,,,,,,,,,,,,,Neither agree nor disagree4,5,Neither agree nor disagree4,Neither agree nor disagree4,5,Strongly agree7,4 - The risks and benefits are about equal,Neither agree nor disagree4,5,Neither agree nor disagree4,5,Neither agree nor disagree4,5,4 - A moderate amount of guidance,somewhat conservative,somewhat conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,673,,49454771,2904,4QYO6gvkDd7fo1AQSwADtb,0.4230158,0.652239478,35-54,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=4QYO6gvkDd7fo1AQSwADtb&ps_hash=1e4b8d4dabc3efddc2322763e8e1e53c36a8e113,1e4b8d4dabc3efddc2322763e8e1e53c36a8e113
07-05-2026 08:03,07-05-2026 08:12,IP Address,100,533,TRUE,07-05-2026 08:12,R_6UkMx74FuOfWkXn,anonymous,EN,,Yes,Yes,2000,Male,"2 year degree (e.g., associate degree)",Northeast,Yes,,,Black or African American,,,,,"$100,000 to $149,999",Moderately interested4,Moderately interested4,5,Moderately interested4,6,5,5,A moderate amount of attention4,5,6,5,5,Somewhat like me4,Somewhat like me4,5,5,Somewhat like me4,Somewhat like me4,5,5,6,5,6,A lot like me7,Somewhat like me4,5,5,Definitely true,Likely false,Definitely true,Likely true,Likely false,Likely true,Likely true,Definitely true,Likely true,Definitely true,Likely true,Definitely true,,,,,,,,,0,0,35.67,0,,,,,Somewhat4,6,Somewhat4,6,5,Somewhat4,5,5,2,Not at all1,5,3,4,5,5,Somewhat likely4,5,Somewhat likely4,5,5,Somewhat likely4,Somewhat likely4,Somewhat likely4,Somewhat likely4,5,5,5,Very likely7,,,,,,,,,,,,,,6,somewhat liberal,somewhat liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,533,,49454771,2904,3PM2nmqOK9YQoGhj768N0W,0.131008205,0.405388458,18-34,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3PM2nmqOK9YQoGhj768N0W&ps_hash=e5cb90e9f5b040663f1091940cf8c3bbda0eaeda,e5cb90e9f5b040663f1091940cf8c3bbda0eaeda
07-05-2026 08:02,07-05-2026 08:13,IP Address,100,684,TRUE,07-05-2026 08:13,R_37COW96Gt2ZsPMR,anonymous,EN,,Yes,Yes,1982,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",West,Yes,,,,,White,,,"$100,000 to $149,999",6,6,Very Interested7,Very Interested7,Very Interested7,6,6,6,6,6,6,6,A lot like me7,6,3,5,Somewhat like me4,A lot like me7,6,6,6,Somewhat like me4,Somewhat like me4,5,6,6,Somewhat like me4,Likely true,Likely false,Definitely true,Likely false,Likely false,Likely true,,Likely true,,Likely true,Likely true,Likely false,,,,,,,,,,,,,9.922,14.272,30.072,8,Very much7,Very much7,Very much7,Very much7,6,Very much7,Very much7,Not at all1,Not at all1,Not at all1,7,7,6,7,,,,,,,,,,,,,,,Strongly agree7,5,5,Neither agree nor disagree4,6,Strongly agree7,6,Strongly agree7,Strongly agree7,Strongly agree7,6,Strongly agree7,6,6,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,684,,49454771,2904,3ZigYMy0UXVmSe2lAAKXz4,0.623090877,0.723663935,35-54,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3ZigYMy0UXVmSe2lAAKXz4&ps_hash=44c9d5d6f27218b9cafff1e9f561f27da440165c,44c9d5d6f27218b9cafff1e9f561f27da440165c
07-05-2026 08:10,07-05-2026 08:13,IP Address,100,173,TRUE,07-05-2026 08:13,R_6PGOC1uwPA1ilDF,anonymous,EN,,Yes,Yes,1987,Male,High school graduate,West,Yes,,,,,White,,,"$20,000 to $29,999",5,6,Moderately interested4,Moderately interested4,3,Moderately interested4,5,3,A moderate amount of attention4,A moderate amount of attention4,3,3,Somewhat like me4,3,Somewhat like me4,Somewhat like me4,Somewhat like me4,5,6,Somewhat like me4,Somewhat like me4,5,Somewhat like me4,Somewhat like me4,Somewhat like me4,6,Somewhat like me4,Definitely true,Likely true,Definitely true,Likely true,Definitely true,Likely true,Likely true,Likely false,Definitely true,Definitely true,Likely true,Likely true,,,,,2.645,10.334,20.997,5,,,,,,,,,Somewhat4,Somewhat4,5,Somewhat4,Somewhat4,Somewhat4,5,3,Somewhat4,5,4,3,4,4,,,,,,,,,,,,,,,Neither agree nor disagree4,5,5,3,3,Strongly agree7,5,5,Neither agree nor disagree4,3,Neither agree nor disagree4,5,3,4 - A moderate amount of guidance,very conservative,very conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,173,,49454771,79,0qTLgZWvWDK4xwzEbBp12m,0.623090877,0.723663935,35-54,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0qTLgZWvWDK4xwzEbBp12m&ps_hash=c99805bef0e71b54798d6981f6f25847e7b31cc2,c99805bef0e71b54798d6981f6f25847e7b31cc2
07-05-2026 07:48,07-05-2026 08:15,IP Address,100,1579,TRUE,07-05-2026 08:15,R_3l5AOgDDX4YpI8V,anonymous,EN,,Yes,Yes,1970,Female,Some college,Northeast,Yes,,,,,,Other,Puerto Rican,"$10,000 to $19,999",Very Interested7,Very Interested7,Very Interested7,Very Interested7,Very Interested7,Very Interested7,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,2,Somewhat like me4,Somewhat like me4,A lot like me7,Not at all like me1,Somewhat like me4,Somewhat like me4,Not at all like me1,A lot like me7,Somewhat like me4,A lot like me7,Somewhat like me4,Somewhat like me4,Somewhat like me4,A lot like me7,Definitely true,Definitely true,Don't know,Definitely false,Definitely true,Definitely true,Likely true,Definitely false,Definitely true,Definitely true,Definitely true,Definitely true,24.483,49.666,69.942,2,,,,,,,,,,,,,Not at all1,Not at all1,Not at all1,Not at all1,Very much7,Not at all1,Not at all1,Not at all1,Not at all1,Not at all1,1,1,1,1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Very likely7,,,,,,,,,,,,,,4 - A moderate amount of guidance,very conservative,very conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,1579,,49454771,4167,2DL4bCBgZ8qiwlLSdyv4SR,0.4230158,0.652239478,55+,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2DL4bCBgZ8qiwlLSdyv4SR&ps_hash=22301bd72a23beccb28d1cb3f7d5f784ae61253f,22301bd72a23beccb28d1cb3f7d5f784ae61253f
07-05-2026 07:43,07-05-2026 08:15,IP Address,100,1919,TRUE,07-05-2026 08:15,R_5IyI8UxxbwKnwL2,anonymous,EN,,Yes,Yes,1973,Male,High school graduate,South,No,,,Black or African American,,,,,"Less than $10,000",Not at all interested1,Not at all interested1,Not at all interested1,Not at all interested1,Not at all interested1,Not at all interested1,2,3,2,No attention at all1,No attention at all1,No attention at all1,2,Not at all like me1,Somewhat like me4,Somewhat like me4,2,Not at all like me1,Not at all like me1,Not at all like me1,Not at all like me1,2,3,2,Somewhat like me4,Somewhat like me4,Not at all like me1,Likely true,Definitely true,Likely true,Likely false,Definitely true,Likely false,Likely true,Definitely true,Likely true,Likely true,Definitely true,Likely false,,,,,,,,,,,,,16.227,19.068,30.3,3,Very much7,Somewhat4,Very much7,6,Somewhat4,5,Very much7,Somewhat4,Very much7,Somewhat4,4,3,2,4,Very likely7,Very likely7,6,5,Very likely7,6,Very likely7,Very likely7,Very likely7,Somewhat likely4,5,Very likely7,6,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,1919,,49454771,4167,2uuW3YOrmikp63O0fzi7lr,0.418141319,0.767360525,35-54,Blacks/AA,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2uuW3YOrmikp63O0fzi7lr&ps_hash=65a77d664dbeef9e448b7e7060a42fbd78a18c5f,65a77d664dbeef9e448b7e7060a42fbd78a18c5f
07-05-2026 08:02,07-05-2026 08:15,IP Address,100,777,TRUE,07-05-2026 08:15,R_77Q43ki8m0Y0UH7,anonymous,EN,,Yes,Yes,1966,Male,High school graduate,South,Yes,,,,,,Other,Chicano ,"$10,000 to $19,999",3,3,Moderately interested4,3,5,Moderately interested4,A moderate amount of attention4,3,A moderate amount of attention4,A moderate amount of attention4,5,5,6,5,A lot like me7,A lot like me7,6,A lot like me7,6,6,6,5,3,Somewhat like me4,3,6,2,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely true,Likely true,Definitely true,Definitely true,Likely true,0,0,31.144,0,,,,,,,,,,,,,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Not at all1,Not at all1,7,6,7,6,,,,,,,,,,,,,,,Strongly agree7,5,Strongly agree7,2,Strongly agree7,Strongly agree7,7 - The benefits strongly outweigh the risks,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,6,liberal,liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,777,,49454771,2904,3rXFDQchvsJvXGN34b6zcZ,0.4230158,0.652239478,55+,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3rXFDQchvsJvXGN34b6zcZ&ps_hash=ca44e1d34f36d3010c5ff4783abb31f3315133a2,ca44e1d34f36d3010c5ff4783abb31f3315133a2
07-05-2026 08:07,07-05-2026 08:17,IP Address,100,610,TRUE,07-05-2026 08:17,R_7bGdg7bjXcPYfu1,anonymous,EN,,Yes,Yes,1970,Male,Some college,South,Yes,,,,,White,,,"$10,000 to $19,999",2,2,3,2,Moderately interested4,3,A moderate amount of attention4,2,3,3,A moderate amount of attention4,2,5,3,3,5,5,5,5,6,Somewhat like me4,5,6,5,Somewhat like me4,A lot like me7,3,Likely true,Likely false,Don't know,Likely true,Don't know,Definitely true,Definitely true,Definitely true,Definitely true,Likely true,Definitely true,Likely true,,,,,,,,,,,,,9.603,21.26,21.785,2,6,5,6,5,Somewhat4,6,5,Somewhat4,2,2,4,5,4,6,Somewhat likely4,5,3,2,2,2,2,6,3,5,Somewhat likely4,2,3,Very likely7,,,,,,,,,,,,,,3,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,610,,49454771,655,3St2qHAOKJtmRjhdml4hU4,0.623090877,0.723663935,55+,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3St2qHAOKJtmRjhdml4hU4&ps_hash=07c1a635476e63fe24b4c61c3ad491d7220c1b58,07c1a635476e63fe24b4c61c3ad491d7220c1b58
07-05-2026 08:04,07-05-2026 08:19,IP Address,100,893,TRUE,07-05-2026 08:19,R_61iyMGeKyZHx86f,anonymous,EN,,Yes,Yes,1993,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",South,No,,,Black or African American,,,,,"$50,000 to $59,999",Moderately interested4,Moderately interested4,Moderately interested4,Moderately interested4,Moderately interested4,Not at all interested1,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Definitely true,Definitely true,Don't know,Likely false,Definitely false,Likely true,Definitely false,Likely true,Likely true,Likely true,Likely false,Likely true,0,0,35.802,0,,,,,,,,,,,,,Very much7,Very much7,Very much7,Very much7,Somewhat4,Very much7,Very much7,Very much7,Not at all1,Not at all1,2,3,2,2,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Not at all likely1,Somewhat likely4,Not at all likely1,Not at all likely1,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,893,,49454771,2904,5L0rDzBsLKRxXwnaVPcHhA,0.418141319,0.767360525,18-34,Blacks/AA,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=5L0rDzBsLKRxXwnaVPcHhA&ps_hash=83586fe41efbe76e7274879725e4c9c16d753528,83586fe41efbe76e7274879725e4c9c16d753528
07-05-2026 08:11,07-05-2026 08:20,IP Address,100,545,TRUE,07-05-2026 08:20,R_1qIIkTYvXRrbSGe,anonymous,EN,,Yes,Yes,1984,Female,Some college,South,Yes,,,,,White,,,"$50,000 to $59,999",Not at all interested1,Not at all interested1,Moderately interested4,Very Interested7,Moderately interested4,Moderately interested4,No attention at all1,No attention at all1,2,A moderate amount of attention4,3,No attention at all1,A lot like me7,5,A lot like me7,A lot like me7,Not at all like me1,Somewhat like me4,Not at all like me1,5,3,3,6,Somewhat like me4,Somewhat like me4,Somewhat like me4,Somewhat like me4,Definitely true,Definitely false,Definitely false,Likely false,Don't know,Definitely false,,,,,,,,,,,,,,,,,,,4.557,20.763,22.441,4,2,2,Not at all1,3,Not at all1,Not at all1,3,Not at all1,Not at all1,Not at all1,4,4,4,3,2,Very likely7,3,Not at all likely1,3,Not at all likely1,Somewhat likely4,Somewhat likely4,Somewhat likely4,Not at all likely1,Not at all likely1,Somewhat likely4,Not at all likely1,Very likely7,,,,,,,,,,,,,,1 - No guidance at all,moderate,moderate,,,Qual81139-0421-GenPop-[MD],C0007,1,,,545,,49454771,655,1LB2Kc3eK7NmaFSdpxU37e,0.623090877,0.723663935,35-54,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1LB2Kc3eK7NmaFSdpxU37e&ps_hash=6e0bc4360cb8ba4a766b8df3087214050cff66ff,6e0bc4360cb8ba4a766b8df3087214050cff66ff
07-05-2026 08:05,07-05-2026 08:21,IP Address,100,915,TRUE,07-05-2026 08:21,R_6iU5NFngc3FgSlG,anonymous,EN,,Yes,Yes,1950,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",South,Yes,,,,,White,,,"$100,000 to $149,999",6,Very Interested7,6,Very Interested7,Very Interested7,Very Interested7,6,A great deal of attention7,6,A great deal of attention7,A great deal of attention7,A great deal of attention7,A lot like me7,A lot like me7,6,A lot like me7,A lot like me7,6,5,6,6,A lot like me7,A lot like me7,6,6,A lot like me7,A lot like me7,Likely true,Definitely false,Definitely true,Definitely false,Definitely false,Definitely false,Likely true,Likely true,Definitely true,Definitely true,Definitely true,Definitely false,0,0,35.33,0,,,,,,,,,,,,,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,6,Very much7,Not at all1,Not at all1,7,6,7,7,,,,,,,,,,,,,,,6,5,6,Strongly disagree1,Strongly agree7,Strongly agree7,6,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,7 - A great deal of guidance,somewhat conservative,somewhat conservative,,,Qual81139-0421-GenPop-[MD],C0007,1,,,915,,49427913,3789,0kMg66NcrbRjD26aKsvlfj,0.623090877,0.723663935,55+,Hispanic,DV2,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0kMg66NcrbRjD26aKsvlfj&ps_hash=f94b7f6c6a55c1d0e2f251363c683e121cdda12a,f94b7f6c6a55c1d0e2f251363c683e121cdda12a
07-05-2026 08:17,07-05-2026 08:22,IP Address,100,277,TRUE,07-05-2026 08:22,R_72xEfh3XD9rrzzt,anonymous,EN,,Yes,Yes,1998,Female,"Advanced degree (e.g., graduate school, JD, MD, PhD)",South,Yes,,,Black or African American,,,,,"$100,000 to $149,999",Moderately interested4,5,Very Interested7,Very Interested7,6,Very Interested7,A moderate amount of attention4,A moderate amount of attention4,A great deal of attention7,6,5,6,6,Somewhat like me4,6,A lot like me7,5,6,A lot like me7,A lot like me7,6,A lot like me7,3,Somewhat like me4,3,6,3,Likely true,Definitely false,Likely true,Likely false,Definitely true,Likely true,Likely true,Definitely true,Likely true,Definitely true,Likely true,Definitely true,,,,,,,,,,,,,0,0,25.644,0,6,Very much7,Somewhat4,6,Somewhat4,5,Very much7,6,6,Very much7,3,6,3,5,6,6,5,6,Somewhat likely4,5,Somewhat likely4,Very likely7,6,Very likely7,Very likely7,5,6,Very likely7,,,,,,,,,,,,,,6,somewhat liberal,somewhat liberal,,,Qual81139-0421-GenPop-[MD],C0007,1,,,277,,49454771,782,7yhxDF7fQczOyJgKNwFTa8,0.131008205,0.405388458,18-34,Hispanic,DV1,https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=7yhxDF7fQczOyJgKNwFTa8&ps_hash=104ca74b7079739322b4d301daf95c899d90ecf4,104ca74b7079739322b4d301daf95c899d90ecf4
