StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Q2,Q3,Q5,Q6,Q7,Q8,Q9,Q10,Q10_6_TEXT,Q11,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q20_First Click,Q20_Last Click,Q20_Page Submit,Q20_Click Count,Q22_First Click,Q22_Last Click,Q22_Page Submit,Q22_Click Count,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q26_First Click,Q26_Last Click,Q26_Page Submit,Q26_Click Count,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28_1,Q28_2,Q28_3,Q28_4,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q29_11,Q29_12,Q29_13,Q29_14,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q31,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q33,Q34,Q35,Q_DuplicateRespondentStatus,Q_BallotBoxStuffing,opp,gc,term,tg,Q_TotalDuration,PS,SVID,supplier_id,_os_api_transaction_id,age_group,race,2nd_order
07/05/26 9:39,07/05/26 9:53,IP Address,100,816,TRUE,07/05/26 9:53,R_1OWpCDOz3wI2VYR,anonymous,EN,,Yes,Yes,1945,Female,"Advanced degree (e.g., graduate school, JD, MD, PhD)",South,Yes,White,,"$70,000 to $79,999",2,2,Moderately interested4,5,3,3,2,2,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,3,Somewhat like me4,5,5,5,Somewhat like me4,5,5,3,5,Somewhat like me4,5,Somewhat like me4,5,5,5,Definitely true,Likely false,Likely false,Likely false,Definitely true,Likely false,Likely true,Definitely true,Definitely true,Likely true,Definitely true,Likely true,,,,,0,0,22.428,0,,,,,,,,,3,Somewhat4,Somewhat4,Somewhat4,3,3,2,Somewhat4,3,3,4,4,4,4,,,,,,,,,,,,,,,Neither agree nor disagree4,5,3,Neither agree nor disagree4,5,Strongly agree7,3,Neither agree nor disagree4,3,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,3,1 - No guidance at all,somewhat liberal,somewhat liberal,,,Qual81139-0421-GenPop-[MD],1,,,816,,49427913,3789,2GYvVF10JwaR9FtSgvugQP,55+,Hispanic,DV2
07/05/26 9:45,07/05/26 9:56,IP Address,100,657,TRUE,07/05/26 9:56,R_1DVaxljM2ZhjEHb,anonymous,EN,,Yes,Yes,2001,Male,High school graduate,Midwest,No,White,,"$80,000 to $89,999",Very Interested7,Moderately interested4,5,3,Very Interested7,6,5,3,A moderate amount of attention4,2,A great deal of attention7,5,A lot like me7,5,Somewhat like me4,6,2,3,3,5,Somewhat like me4,A lot like me7,Somewhat like me4,Not at all like me1,Not at all like me1,A lot like me7,2,Definitely true,Definitely false,Definitely false,Definitely false,Don't know,Likely true,,Definitely true,Likely false,Definitely true,Definitely true,Definitely false,,,,,4.992,7.263,25.448,3,,,,,,,,,Very much7,Very much7,Somewhat4,Very much7,Somewhat4,5,Somewhat4,3,Not at all1,Not at all1,7,4,7,7,Very likely7,Very likely7,6,3,Somewhat likely4,5,Somewhat likely4,6,2,5,Somewhat likely4,Very likely7,Very likely7,Very likely7,,,,,,,,,,,,,,3,conservative,very conservative,,,Qual81139-0421-GenPop-[MD],1,,,657,,49458690,607,7yLTOtg7Z8DzMhtjHH1cJf,18-34,Whites,DV1
07/05/26 9:51,07/05/26 9:58,IP Address,100,389,TRUE,07/05/26 9:58,R_3QrnP0EPeqgftBL,anonymous,EN,,Yes,Yes,1996,Male,High school graduate,Northeast,No,Black or African American,,"Less than $10,000",Very Interested7,Very Interested7,Very Interested7,Very Interested7,Very Interested7,Very Interested7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A lot like me7,A lot like me7,6,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,6,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,,,,,,0,0,30.526,0,,,,,,,,,,,,,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,3,4,3,4,,,,,,,,,,,,,,,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,7 - The benefits strongly outweigh the risks,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,Neither agree nor disagree4,7 - A great deal of guidance,very liberal,very liberal,,,Qual81139-0421-GenPop-[MD],1,,,389,,49458690,2904,3ulaFIhSfcPi7o0IXRvtqu,18-34,Blacks/AA,DV2
07/05/26 9:52,07/05/26 10:01,IP Address,100,595,TRUE,07/05/26 10:01,R_11XvQUGfcM110oC,anonymous,EN,,Yes,Yes,1997,Female,Some college,South,No,White,,"$30,000 to $39,999",6,Moderately interested4,Moderately interested4,Moderately interested4,Very Interested7,Moderately interested4,5,A moderate amount of attention4,A moderate amount of attention4,A moderate amount of attention4,6,A moderate amount of attention4,6,5,6,6,Somewhat like me4,6,5,Somewhat like me4,6,Somewhat like me4,3,3,3,Somewhat like me4,3,Definitely true,Definitely false,Definitely true,Definitely false,Likely true,Likely false,Likely true,Likely true,Likely false,Likely true,Likely true,Likely false,,,,,20.265,20.265,20.978,1,,,,,,,,,6,5,6,Somewhat4,Somewhat4,5,Somewhat4,5,2,2,6,5,6,7,5,Somewhat likely4,5,3,3,6,Somewhat likely4,6,2,6,Somewhat likely4,Somewhat likely4,Somewhat likely4,Very likely7,,,,,,,,,,,,,,4 - A moderate amount of guidance,somewhat conservative,somewhat conservative,,,Qual81139-0421-GenPop-[MD],1,,,595,,49458690,687,3WrpWBoewdEkXW6Akc79O6,18-34,Whites,DV1
07/05/26 9:59,07/05/26 10:04,IP Address,100,298,TRUE,07/05/26 10:04,R_6MlGVGW3bUfpO9w,anonymous,EN,,Yes,Yes,1991,Male,High school graduate,South,No,White,,"$60,000 to $69,999",Moderately interested4,6,5,Moderately interested4,3,5,6,5,3,A moderate amount of attention4,3,A moderate amount of attention4,Somewhat like me4,5,3,3,5,5,3,3,Somewhat like me4,Somewhat like me4,3,Somewhat like me4,Somewhat like me4,3,3,Definitely true,Definitely true,Definitely true,Likely true,Likely true,Definitely true,Likely false,Likely true,Likely true,Definitely true,Likely false,Likely true,1.444,1.444,44.922,1,,,,,,,,,,,,,Somewhat4,3,5,3,Somewhat4,5,Somewhat4,5,Somewhat4,5,5,5,5,5,5,3,Somewhat likely4,3,Somewhat likely4,Somewhat likely4,5,3,Somewhat likely4,5,6,5,5,Very likely7,,,,,,,,,,,,,,3,liberal,liberal,,,Qual81139-0421-GenPop-[MD],1,,,298,,49458690,607,1G7EBV7STXvV3BgW0Oa0Hj,35-54,Whites,DV1
07/05/26 10:01,07/05/26 10:07,IP Address,100,389,TRUE,07/05/26 10:07,R_7k8xZyHE8kYTzLr,anonymous,EN,,Yes,Yes,1996,Male,High school graduate,South,No,White,,"$50,000 to $59,999",5,5,5,5,5,6,5,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,Likely true,Likely true,Likely true,Likely true,Likely false,Likely true,Likely true,Likely true,Likely false,Likely false,Likely true,Likely false,,,,,0,0,21.371,0,,,,,,,,,5,5,5,5,5,5,5,Somewhat4,2,2,3,5,4,5,,,,,,,,,,,,,,,5,5,Neither agree nor disagree4,5,5,Strongly agree7,5,5,5,5,5,5,5,4 - A moderate amount of guidance,moderate,moderate,,,Qual81139-0421-GenPop-[MD],1,,,389,,49458690,607,5fy1iT2dZZHvSU3JGrrStU,18-34,Whites,DV2
07/05/26 10:04,07/05/26 10:09,IP Address,100,261,TRUE,07/05/26 10:09,R_3P65XU8Ex43lLXv,anonymous,EN,,Yes,Yes,1997,Male,High school graduate,South,No,Black or African American,,"Less than $10,000",3,Moderately interested4,2,2,3,Moderately interested4,6,3,3,2,A moderate amount of attention4,A moderate amount of attention4,5,2,Somewhat like me4,3,2,3,3,Somewhat like me4,3,A lot like me7,3,Somewhat like me4,6,3,3,Don't know,Likely false,Likely true,Definitely true,Likely true,Definitely false,Likely true,Definitely true,Definitely true,,Likely false,Definitely false,0,0,22.537,0,,,,,,,,,,,,,3,2,Somewhat4,6,3,3,Somewhat4,2,3,Somewhat4,3,4,2,1,,,,,,,,,,,,,,,2,3,3,6,3,Strongly agree7,3,2,2,3,3,6,Neither agree nor disagree4,3,very liberal,very liberal,,,Qual81139-0421-GenPop-[MD],1,,,261,,49458690,2904,5P4YOHmHv7Rl3JFJObA0Oq,18-34,Blacks/AA,DV2
07/05/26 10:02,07/05/26 10:09,IP Address,100,421,TRUE,07/05/26 10:09,R_537KZ6UM4iiP0AY,anonymous,EN,,Yes,Yes,1997,Female,High school graduate,South,No,White,,"$10,000 to $19,999",Not at all interested1,Moderately interested4,Not at all interested1,Very Interested7,Very Interested7,Not at all interested1,No attention at all1,A moderate amount of attention4,No attention at all1,A great deal of attention7,A great deal of attention7,No attention at all1,A lot like me7,A lot like me7,6,A lot like me7,Somewhat like me4,A lot like me7,6,6,A lot like me7,A lot like me7,Somewhat like me4,2,3,Not at all like me1,5,Definitely true,Likely false,Likely true,Likely false,Definitely true,Likely false,Definitely true,Likely false,Likely true,Definitely true,Definitely true,Likely false,,,,,,,,,,,,,5.122,20.331,21.363,23,Somewhat4,5,5,5,2,3,Somewhat4,5,Not at all1,Not at all1,4,3,6,3,5,Somewhat likely4,5,6,5,3,2,6,Not at all likely1,Somewhat likely4,Not at all likely1,6,3,Very likely7,,,,,,,,,,,,,,3,somewhat conservative,somewhat conservative,,,Qual81139-0421-GenPop-[MD],1,,,421,,49458690,5017,1ExRiXCOhd1AOCVXc0TyJz,18-34,Whites,DV1
07/05/26 9:36,07/05/26 10:11,IP Address,100,2141,TRUE,07/05/26 10:11,R_6PUg7qgstYmDk7V,anonymous,EN,,Yes,Yes,1991,Female,"4 year college degree (e.g., bachelor's degree)",South,No,Black or African American,,"$90,000 to $99,999",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,5,3,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely true,Likely false,Likely true,Definitely true,Definitely false,,,,,0,0,192.708,0,,,,,,,,,6,6,6,6,Not at all1,6,6,6,Not at all1,Not at all1,6,2,6,7,6,6,6,6,2,6,6,6,6,6,6,6,Not at all likely1,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,liberal,liberal,,,Qual81139-0421-GenPop-[MD],1,,,2141,,49458690,2904,7savmwXB7Te8W6vAWJRLAS,35-54,Blacks/AA,DV1
07/05/26 10:08,07/05/26 10:12,IP Address,100,215,TRUE,07/05/26 10:12,R_6DhL4mWBa3U5hKN,anonymous,EN,,Yes,Yes,1995,Male,"4 year college degree (e.g., bachelor's degree)",South,No,White,,"$150,000 or more",5,Moderately interested4,Very Interested7,6,5,6,6,6,5,6,A moderate amount of attention4,6,6,6,6,6,A lot like me7,5,5,6,6,A lot like me7,2,2,3,5,2,Definitely true,Definitely false,Definitely false,Definitely true,Definitely true,Definitely true,Likely false,Definitely false,Definitely true,Definitely true,Definitely true,Definitely true,,,,,0,0,20.841,0,,,,,,,,,Very much7,Very much7,6,6,Very much7,Very much7,6,6,Not at all1,Not at all1,5,5,6,3,,,,,,,,,,,,,,,6,6,Strongly agree7,6,6,Strongly agree7,6,5,Strongly agree7,6,Neither agree nor disagree4,5,3,4 - A moderate amount of guidance,moderate,somewhat liberal,,,Qual81139-0421-GenPop-[MD],1,,,215,,49458690,947,0hnrot2S7UtPfxGFb0Qy8C,18-34,Whites,DV2
07/05/26 10:02,07/05/26 10:13,IP Address,100,636,TRUE,07/05/26 10:13,R_1VjU5VsQQw07HZP,anonymous,EN,,Yes,Yes,1996,Female,"4 year college degree (e.g., bachelor's degree)",Northeast,No,White,,"$70,000 to $79,999",Moderately interested4,Very Interested7,Not at all interested1,Very Interested7,Not at all interested1,Not at all interested1,No attention at all1,6,A moderate amount of attention4,6,No attention at all1,3,5,2,Somewhat like me4,6,2,6,6,3,Not at all like me1,Somewhat like me4,A lot like me7,Not at all like me1,Not at all like me1,A lot like me7,6,Don't know,Definitely false,Likely true,Don't know,Likely true,Likely true,Likely true,Likely true,Likely true,Likely true,Definitely true,Definitely true,6.228,20.346,21.89,10,,,,,,,,,,,,,Somewhat4,Somewhat4,6,5,Somewhat4,Not at all1,Somewhat4,Somewhat4,Not at all1,Somewhat4,1,4,2,3,,,,,,,,,,,,,,,Neither agree nor disagree4,Strongly agree7,Neither agree nor disagree4,Strongly disagree1,Neither agree nor disagree4,Strongly agree7,2,Neither agree nor disagree4,Neither agree nor disagree4,5,Strongly disagree1,Strongly disagree1,Strongly agree7,6,moderate,moderate,,,Qual81139-0421-GenPop-[MD],1,,,636,,49458690,2904,5NSr2TfSK9iX3NW2uEzurz,18-34,Whites,DV2
07/05/26 10:07,07/05/26 10:13,IP Address,100,367,TRUE,07/05/26 10:13,R_3MV3xxpTWsctqZb,anonymous,EN,,Yes,Yes,2001,Male,High school graduate,West,No,White,,"$30,000 to $39,999",5,5,Very Interested7,Moderately interested4,Very Interested7,Very Interested7,A moderate amount of attention4,A great deal of attention7,A great deal of attention7,A great deal of attention7,5,A moderate amount of attention4,A lot like me7,A lot like me7,5,6,A lot like me7,5,Somewhat like me4,A lot like me7,A lot like me7,6,2,A lot like me7,Somewhat like me4,A lot like me7,A lot like me7,Likely false,Likely true,Definitely true,Likely true,Definitely true,Definitely true,Likely false,Likely true,Definitely true,Likely false,Likely true,Definitely true,1.544,15.566,21.772,6,,,,,,,,,,,,,Very much7,6,6,Very much7,Very much7,6,Somewhat4,Very much7,6,Somewhat4,6,7,7,7,,,,,,,,,,,,,,,6,5,Strongly agree7,6,Strongly agree7,Strongly agree7,7 - The benefits strongly outweigh the risks,6,6,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,7 - A great deal of guidance,liberal,very liberal,,,Qual81139-0421-GenPop-[MD],1,,,367,,49458690,947,0IXzBNDq8xBQ3t2sXbPe5N,18-34,Whites,DV2
07/05/26 9:55,07/05/26 10:13,IP Address,100,1080,TRUE,07/05/26 10:13,R_1dFUmgqxhUXOdB8,anonymous,EN,,Yes,Yes,1985,Male,"Advanced degree (e.g., graduate school, JD, MD, PhD)",West,Yes,White,,"$150,000 or more",Very Interested7,Very Interested7,Very Interested7,Very Interested7,6,Very Interested7,6,A great deal of attention7,A great deal of attention7,A great deal of attention7,6,A great deal of attention7,A lot like me7,6,6,A lot like me7,3,6,A lot like me7,6,5,A lot like me7,5,3,5,5,3,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely true,Definitely false,Definitely true,Definitely true,Definitely false,,,,,,,,,,,,,0,0,25.19,0,Very much7,6,Very much7,Very much7,6,Very much7,6,Somewhat4,Not at all1,Not at all1,7,7,7,7,Very likely7,Very likely7,Very likely7,6,6,6,Very likely7,Very likely7,6,Very likely7,6,Very likely7,Very likely7,Very likely7,,,,,,,,,,,,,,6,moderate,moderate,,,Qual81139-0421-GenPop-[MD],1,,,1080,,49454771,687,0LL1Z48vbRU90GjRIju1I4,35-54,Hispanic,DV1
07/05/26 10:10,07/05/26 10:13,IP Address,100,183,TRUE,07/05/26 10:13,R_1oZW1Boh0VRP1iD,anonymous,EN,,Yes,Yes,2000,Male,"2 year degree (e.g., associate degree)",West,No,White,,"$100,000 to $149,999",Very Interested7,Very Interested7,5,Very Interested7,Moderately interested4,Moderately interested4,6,A great deal of attention7,A great deal of attention7,5,A great deal of attention7,5,5,6,A lot like me7,A lot like me7,A lot like me7,A lot like me7,5,A lot like me7,A lot like me7,6,Somewhat like me4,Not at all like me1,3,5,Somewhat like me4,Definitely true,Likely false,Definitely true,Definitely false,Likely true,Definitely true,Definitely true,Likely true,Likely true,Likely true,Likely true,Likely true,,,,,,,,,4.615,20.507,20.989,4,,,,,6,5,5,Very much7,Very much7,Somewhat4,5,5,Not at all1,Not at all1,7,7,7,7,6,5,Very likely7,6,Very likely7,5,Somewhat likely4,Somewhat likely4,5,5,Very likely7,5,Very likely7,Very likely7,,,,,,,,,,,,,,3,moderate,moderate,,,Qual81139-0421-GenPop-[MD],1,,,183,,49458690,2904,3FImekOoF38OWQzlXwarxW,18-34,Whites,DV1
07/05/26 10:01,07/05/26 10:15,IP Address,100,880,TRUE,07/05/26 10:15,R_7NahFe9jFhCOJyN,anonymous,EN,,Yes,Yes,1990,Male,"4 year college degree (e.g., bachelor's degree)",West,No,White,,"$150,000 or more",5,6,6,Very Interested7,Very Interested7,Very Interested7,6,6,6,6,6,6,A lot like me7,A lot like me7,6,A lot like me7,A lot like me7,A lot like me7,A lot like me7,6,6,5,6,6,A lot like me7,A lot like me7,6,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Likely true,Definitely true,Definitely true,Definitely true,Definitely true,,,,,,,,,,,,,18.617,20.801,26.477,2,Very much7,Somewhat4,Very much7,6,6,6,Very much7,6,6,6,7,7,7,7,,,,,,,,,,,,,,,Strongly agree7,6,Strongly agree7,Strongly agree7,6,Strongly agree7,7 - The benefits strongly outweigh the risks,6,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,7 - A great deal of guidance,very conservative,conservative,,,Qual81139-0421-GenPop-[MD],1,,,880,,49458690,1414,1SH8R5C0XWALB1m7f4Vl2A,35-54,Whites,DV2
07/05/26 10:14,07/05/26 10:17,IP Address,100,216,TRUE,07/05/26 10:17,R_3knP0yhcr8dIF98,anonymous,EN,,Yes,Yes,1976,Male,Some college,South,Yes,White,,"$60,000 to $69,999",6,6,6,6,5,6,6,5,6,6,5,6,A lot like me7,6,A lot like me7,5,6,6,6,6,6,5,6,6,6,A lot like me7,A lot like me7,Likely true,Definitely true,Likely true,Definitely true,Definitely true,Definitely true,Definitely true,Definitely true,Likely true,Likely true,Definitely true,Definitely true,,,,,20.524,20.524,21.23,1,,,,,,,,,Very much7,6,Very much7,6,6,6,Very much7,Very much7,6,6,7,7,7,7,,,,,,,,,,,,,,,Strongly agree7,6,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,7 - The benefits strongly outweigh the risks,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,Strongly agree7,6,very liberal,very liberal,,,Qual81139-0421-GenPop-[MD],1,,,216,,49427913,3789,6lkAeLpB9APzWxGDxLSv8z,35-54,Hispanic,DV2
07/05/26 10:08,07/05/26 10:28,IP Address,100,1196,TRUE,07/05/26 10:28,R_6DYWJGQP252Nkvf,anonymous,EN,,Yes,Yes,1995,Female,"4 year college degree (e.g., bachelor's degree)",South,No,White,,"$150,000 or more",Very Interested7,Very Interested7,Very Interested7,Very Interested7,Very Interested7,Very Interested7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,Somewhat like me4,A lot like me7,A lot like me7,A lot like me7,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely false,Definitely true,Definitely true,Definitely true,Definitely true,,,,,11.158,13.902,53.99,2,,,,,,,,,Not at all1,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Very much7,Not at all1,Not at all1,7,7,7,7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,very conservative,very conservative,,,Qual81139-0421-GenPop-[MD],1,,,1196,,49458690,947,0E23rX5paFisdt69HKEkMi,18-34,Whites,DV1
07/05/26 9:53,07/05/26 10:30,IP Address,100,2228,TRUE,07/05/26 10:30,R_6gsXPEQNu28KCOd,anonymous,EN,,Yes,Yes,,Female,Some college,Northeast,No,White,,"$100,000 to $149,999",Very Interested7,Very Interested7,Very Interested7,Very Interested7,Very Interested7,Very Interested7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A great deal of attention7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,A lot like me7,Definitely true,Likely true,Definitely true,Definitely false,Definitely true,Definitely true,Likely false,Likely false,Definitely true,Definitely true,Definitely true,Definitely true,,,,,,,,,19.158,27.837,28.997,4,,,,,6,Very much7,6,Very much7,Somewhat4,Somewhat4,Very much7,Somewhat4,Not at all1,Not at all1,7,7,7,7,Very likely7,Very likely7,Very likely7,6,6,Very likely7,Very likely7,6,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,Very likely7,,,,,,,,,,,,,,4 - A moderate amount of guidance,liberal,liberal,,,Qual81139-0421-GenPop-[MD],1,,,2228,,49427913,3789,4m1riBxazR18pWeDByD2rZ,,Whites,DV1
07/05/26 10:26,07/05/26 10:37,IP Address,100,622,TRUE,07/05/26 10:37,R_7LnUoqaHrmW96cy,anonymous,EN,,Yes,Yes,1998,Female,"4 year college degree (e.g., bachelor's degree)",West,No,White,,"$50,000 to $59,999",6,Very Interested7,5,6,Moderately interested4,6,6,A great deal of attention7,5,A great deal of attention7,5,6,A lot like me7,6,6,A lot like me7,6,6,6,5,A lot like me7,6,6,3,5,A lot like me7,5,Don't know,Likely true,Definitely false,Don't know,Definitely true,Likely false,Definitely true,Likely true,Likely true,Likely true,Definitely true,Likely true,,,,,16.654,16.654,21.929,1,,,,,,,,,5,6,Very much7,6,Somewhat4,Somewhat4,6,5,Not at all1,Not at all1,6,5,5,5,6,6,5,6,6,Very likely7,6,6,5,Very likely7,6,6,6,Very likely7,,,,,,,,,,,,,,7 - A great deal of guidance,conservative,liberal,,,Qual81139-0421-GenPop-[MD],1,,,622,,49458690,947,7b8xbYXjw8ikGlpyAHPWCa,18-34,Whites,DV1
07/05/26 10:30,07/05/26 10:39,IP Address,100,541,TRUE,07/05/26 10:39,R_65WotUrbyKUPLr7,anonymous,EN,,Yes,Yes,1994,Female,"Advanced degree (e.g., graduate school, JD, MD, PhD)",Midwest,Yes,White,,"$150,000 or more",5,Moderately interested4,Moderately interested4,Moderately interested4,5,Very Interested7,5,A moderate amount of attention4,5,A moderate amount of attention4,5,6,6,A lot like me7,5,5,Somewhat like me4,A lot like me7,5,6,5,6,3,2,6,5,6,Definitely true,Likely false,Don't know,Don't know,Definitely true,Likely false,Definitely true,Likely false,Definitely true,Likely true,Likely true,Likely true,,,,,,,,,9.957,13.9,21.868,2,,,,,3,Somewhat4,3,Not at all1,3,Not at all1,Somewhat4,2,3,2,7,5,5,5,3,2,Somewhat likely4,Not at all likely1,Somewhat likely4,3,Somewhat likely4,Somewhat likely4,3,3,2,2,Somewhat likely4,Very likely7,,,,,,,,,,,,,,3,moderate,moderate,,,Qual81139-0421-GenPop-[MD],1,,,541,,49458690,1414,0PVDreYDB014384FmvqevR,18-34,Hispanic,DV1
